Model,Category,Subcategory,Action,Sentence,Expected,Generated,ROUGE-L (%),Cosine Similarity (%),Edit Distance Similarity (%),Latency (sec),First-Token Latency (sec),Generation Time (sec),Throughput (tokens/sec),Memory Before (GiB),Memory After (GiB),Model Size (GiB),Intent Accuracy (%)
Llama-3.2-1B-4bit,camera,outside,statusquery,outside camera status,status reviewed,status reviewed.,100.0,100.0,93.75,0.0002729980042204261,0.06684792501619086,0.3353370380064007,35.7848929284422,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,device,switchdevice,switch music device in 25 minutes,device will be switched in 25 minutes.,device will switch in 25 minutes,92.3076923076923,100.0,84.21052631578947,0.0002782090159598738,0.06686503699165769,0.6689560689846985,32.88706242457787,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,cellar,statusquery,observe cellar shades status,shades status observed,shades status observed.,100.0,100.0,95.65217391304348,0.0002725020167417824,0.06689976900815964,0.40218485801597126,34.80986347686924,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,kitchen,statusquery,kitchen camera check,status retrieved,camera status retrieved.,80.0,100.0,66.66666666666667,0.00027488800697028637,0.06686550998711027,0.2682999800017569,48.45322761453382,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,sleeptimer,check,analyze timer status,timer status analyzed,timer status analyzed.,100.0,100.0,95.45454545454545,0.00027233900618739426,0.06686927497503348,0.33505218400387093,38.79992616269533,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,device,multiroom,enable multi room playback in 30 minutes,multi room music will start in 30 minutes.,multi room playback will start in 30 minutes,87.5,100.0,81.81818181818181,0.0002849400043487549,0.06683068099664524,0.8027050209930167,31.144691195618538,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,camera,outside,on,start front gate camera tomorrow morning,front gate camera scheduled for tomorrow morning,front gate camera will start tomorrow morning.,71.42857142857143,100.0,72.91666666666667,0.000278596009593457,0.06682960098260082,0.6691334930073936,29.88940205355856,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,cellar,on,enable cellar monitoring at 9 o'clock,cellar camera will start at 9 o'clock.,cellar camera will start at 9 o'clock,100.0,100.0,97.36842105263158,0.00028376298723742366,0.06681186499190517,0.7356534540012944,33.983392403070276,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,check,verify voice control at 9 pm,voice control will be verified at 9 pm.,voice control will be verified at 9 pm,100.0,100.0,97.43589743589743,0.00027872499777004123,0.06684722899808548,0.8025128380104434,29.906063633199697,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,camera,none,on,enable all cameras,all cameras enabled,all cameras enabled.,100.0,100.0,95.0,0.00027165201026946306,0.06686458602780476,0.468257024011109,27.762530690178362,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,radio,play,play radio at 10 pm,radio will start at 10 pm.,radio will play at 10 pm,83.33333333333334,77.3676,80.76923076923077,0.0002702099736779928,0.0668529819813557,0.6027523519878741,34.84017927220376,1.036211712,1.037156864,1.044938895,0.0
Llama-3.2-1B-4bit,music,playlist,check,"check playlist ""this evening, 7 pm""",playlist status will be retrieved this evening.,playlist status will be retrieved this evening,100.0,100.0,97.87234042553192,0.00028445100178942084,0.06695505799143575,0.6694844500161707,35.84848012440065,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,camera,backyard,on,initiate system after 15 minutes,system will be initiated after 15 minutes,system will be initiated after 15 minutes.,100.0,100.0,97.61904761904762,0.0002786850091069937,0.0668689520098269,1.069335449981736,19.638365117661323,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,lights,none,on,turn on all lights now,all lights turned on.,all lights turned on now.,88.8888888888889,100.0,84.0,0.00027605699142441154,0.06690996600082144,0.46855960600078106,36.28140322444197,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,lights,none,on,lighten the room in 5 minutes,lighting the room in 5 minutes.,i’ll lighten the room in 5 minutes,71.42857142857143,100.0,76.47058823529412,0.00028054899303242564,0.06684059597318992,0.8023775820038281,29.91110486918551,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,stop,turn off audio,audio turned off.,audio turned off,100.0,100.0,94.11764705882352,0.0002719830081332475,0.06687465202412568,0.40200863598147407,34.825122514644605,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,bathroom,statusquery,verify blinds now,blinds verified now,blinds verified now.,100.0,100.0,95.0,0.00027166600921191275,0.06687390999286436,0.3350829349947162,38.796365443692295,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,artist,play,play artist’s songs on repeat,playing artist’s songs on repeat.,artist's songs playing on repeat,83.33333333333334,100.0,45.45454545454546,0.00027904598391614854,0.06687660800525919,0.5354937750089448,37.34870680740579,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,lights,dining room,statusquery,"keep dining room lights as is ""tomorrow, june 7""",dining room lights will remain unchanged tomorrow.,dining room lights will remain unchanged tomorrow,100.0,100.0,98.0,0.00030690900166518986,0.06709173700073734,0.7448907920042984,38.93188143992073,1.036211712,1.037419008,1.044938895,100.0
Llama-3.2-1B-4bit,music,device,volumesync,set same volume for kitchen and dining devices,volume synced for kitchen and dining.,same volume for kitchen and dining devices,76.92307692307692,100.0,57.14285714285714,0.0002815640182234347,0.06685272199683823,0.6022244089981541,38.19174323781104,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,resume,resume playback,playback resumed.,playback resumed,100.0,100.0,94.11764705882352,0.00026471700402908027,0.06685494299745187,0.26836353898397647,44.71546338012967,1.036211712,1.03702528,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,kitchen,up,lift kitchen blinds,blinds lifted,blinds lifted.,100.0,100.0,92.85714285714286,0.0002714529982767999,0.06691146199591458,0.46830099599901587,25.624545116332015,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,bathroom,statusquery,what's the bathroom shutters status?,bathroom shutters details retrieved,bathroom shutters details retrieved.,100.0,100.0,97.22222222222221,0.00028372800443321466,0.06686872398131527,0.46886037397780456,40.52379141961663,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,lights,dining room,on,"enable dining room lights ""next wednesday, june 11""",dining room lights will be turned on next wednesday.,dining room lights will be turned on next wednesday,100.0,100.0,98.07692307692307,0.0002999139833264053,0.06699137200484984,0.9446416889841203,32.81667574224656,1.036211712,1.03738624,1.044938895,100.0
Llama-3.2-1B-4bit,music,device,check,check if music device is powered on,device powered on.,device is on,66.66666666666666,100.0,55.55555555555556,0.00028172897873446345,0.0669104190019425,0.4020960220077541,44.76542670111988,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,camera,living room,on,initiate living room surveillance,surveillance initiated,surveillance initiated.,100.0,100.0,95.65217391304348,0.00027619401225820184,0.06687519900151528,0.5352086600032635,24.289592025511567,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,living room,on,begin living room camera recording,living room recording began,living room recording began.,100.0,100.0,96.42857142857143,0.00027562500326894224,0.06690127699403092,0.4021644569875207,39.78471921623965,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,camera,none,on,enable cameras throughout the house,all home cameras enabled,all house cameras enabled,75.0,100.0,92.0,0.0002740980125963688,0.06687356499605812,0.40185121199465357,42.304214825227845,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,podcast,play,launch podcast at 8 pm,podcast will start at 8 pm.,8 pm podcast will start,54.54545454545454,100.0,48.14814814814815,0.00027465299353934824,0.06683841900667176,0.46883553100633435,40.52593872144749,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,cancel,cancel the scheduled music for tomorrow,music schedule for tomorrow canceled.,scheduled music canceled for tomorrow,60.0,100.0,29.729729729729726,0.000287339003989473,0.06698138400679454,0.4688491319830064,40.52476309306394,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,none,down,"lower all shades next week, june 12",all shades will be closed next week.,all shades will be closed next week,100.0,100.0,97.22222222222221,0.00028957900940440595,0.0669913929887116,0.6770659259927925,36.92402621405309,1.036211712,1.037287936,1.044938895,100.0
Llama-3.2-1B-4bit,camera,backyard,statusquery,check if backyard camera was triggered,camera was triggered recently,backyard camera was triggered.,75.0,100.0,40.0,0.00028423499315977097,0.06695165601558983,0.4687093230022583,36.26981407390971,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,library,statusquery,inspect camera now,camera inspected now,camera inspected now.,100.0,100.0,95.23809523809523,0.00027155500720255077,0.06686305900802836,0.4016930230136495,32.36302164889297,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,none,up,unlock all window shutters,window shutters unlocked,all window shutters unlocked.,85.71428571428571,100.0,82.75862068965517,0.0002791239821817726,0.0669556200155057,0.46853893899242394,36.28300357822529,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,check,observe schedule status,schedule status observed,schedule status observed.,100.0,100.0,96.0,0.0002707050007302314,0.06689991301391274,0.3349877399741672,38.807390386891484,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,kitchen,off,power off kitchen lights,kitchen lights powered off,kitchen lights powered off.,100.0,100.0,96.2962962962963,0.0002717179886531085,0.06691964500350878,0.4019035189994611,37.322390302385266,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,skip,play next song at 6 pm,next song will play at 6 pm.,next song will play at 6 pm,100.0,100.0,96.42857142857143,0.00038268498610705137,0.06687221300671808,0.6691005250031594,34.37450598307541,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,device,volumesync,adjust volume for all devices now,volume adjusted now.,volume adjusted now,100.0,100.0,95.0,0.00027688100817613304,0.06694760601385497,0.5354726749937981,31.747651736284947,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,lights,library,on,activate library lights at 10 pm,library lights will be turned on at 10 pm.,library lights will be turned on at 10 pm,100.0,100.0,97.61904761904762,0.0002832589962054044,0.06687396398046985,0.8025299219880253,31.151486461800772,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,stop,halt playback in 15 minutes,playback will stop in 15 minutes.,playback will stop in 15 minutes,100.0,100.0,96.96969696969697,0.00027778197545558214,0.06685730899334885,0.6692370160017163,31.379017445063358,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,lights,living room,on,activate entire living room lighting,entire living room lighting activated,entire living room lighting activated.,100.0,100.0,97.36842105263158,0.0002760789939202368,0.06688764700083993,0.46901880600489676,36.2458813641313,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,kitchen,up,raise shades today,shades raised today,shades raised today.,100.0,100.0,95.0,0.00026806400273926556,0.06683498801430687,0.40166673497878946,32.365139723822246,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,multisource,play,launch multisource audio,multisource audio playing,multisource audio playing.,100.0,100.0,96.15384615384616,0.00028724101139232516,0.06690070501645096,0.40197636900120415,37.31562638189576,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,genre,play,play alternative music this wednesday,alternative music playing this wednesday.,alternative music playing this wednesday,100.0,100.0,97.5609756097561,0.00027966100606136024,0.0668476209975779,0.6022353579755872,33.20960773082131,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,backyard,on,deploy camera immediately,camera deployed immediately,camera deployed immediately.,100.0,100.0,96.42857142857143,0.00027156100259162486,0.06725738401291892,0.33498635099385865,38.80755129703279,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,none,statusquery,examine shutters today,shutters examined today,shutters examined today.,100.0,100.0,95.83333333333334,0.00027145101921632886,0.06689213198842481,0.40187539998441935,37.325001730838835,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,none,statusquery,show lights system status,system status shown,lights system status shown.,85.71428571428571,100.0,70.37037037037037,0.00027138699078932405,0.06688033899990842,0.40232673499849625,37.28313009090998,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,bathroom,on,enable bathroom lights next saturday,bathroom lights will be enabled next saturday,bathroom lights will be enabled next saturday.,100.0,100.0,97.82608695652173,0.0002875810023397207,0.06689493800513446,0.6689935809990857,31.390435717840916,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,kitchen,statusquery,don't do anything when it gets hot in the kitchen,okay i won’t make any changes to the kitchen shutters when it’s hot.,i won’t make any changes to the kitchen shutters when it gets hot in the kitchen,81.25,100.0,70.0,0.0002909399918280542,0.06696155699319206,1.3451659609854687,27.505899697977636,1.036211712,1.037320704,1.044938895,100.0
Llama-3.2-1B-4bit,camera,library,on,enable library camera feed,library camera feed enabled,library camera feed enabled.,100.0,100.0,96.42857142857143,0.00027305298135615885,0.06684499300899915,0.4017686959996354,37.334914714245464,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,none,down,close all shades at 7 o'clock,all shutters will be closed at 7 o'clock.,all shutters will be closed at 7 o'clock,100.0,100.0,97.5609756097561,0.0002858359948731959,0.06692512799054384,0.8695361069985665,31.05103949414778,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,genre,play,stream reggae tunes this evening,reggae music playing this evening.,reggae music playing this evening,100.0,100.0,97.05882352941177,0.00028395699337124825,0.06695636600488797,0.6025861570087727,33.190274564685744,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,podcast,skip,advance podcast at 9 pm,next podcast will start at 9 pm.,9 pm podcast will advance at 9 pm,66.66666666666666,100.0,66.66666666666667,0.00028519300394691527,0.06702575000235811,0.8027279480011202,28.652297527789454,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,cancel,remove scheduled playback,schedule canceled,scheduled playback removed.,40.0,100.0,51.85185185185186,0.0002745680103544146,0.06695638899691403,0.40153402800206095,32.375836400927085,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,kitchen,on,launch system today,system launched today,system launched today.,100.0,100.0,95.45454545454545,0.0002675429859664291,0.06688694999320433,0.3351549709914252,38.7880268090447,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,stop,stop the music tonight at 10 pm,music will stop at 10:00 pm tonight.,playback will stop at 10:00 pm tonight,87.5,100.0,78.94736842105263,0.00028043199563398957,0.06690111799980514,0.8023581659945194,32.40448106834323,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,delete,delete playlist in 2 hours,playlist will be deleted in 2 hours.,playlist will be deleted in 2 hours,100.0,100.0,97.22222222222221,0.00027866900200024247,0.06683740299195051,0.8030569149996154,27.395318549757505,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,library,up,lift library shutters,library shutters lifted,library shutters lifted.,100.0,100.0,95.83333333333334,0.0002755079767666757,0.06688061900786124,0.4019056729739532,37.32219027665261,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,ambient,play,play calm ambient music this evening,calm ambient music playing this evening.,ambient music playing this evening,90.9090909090909,100.0,85.0,0.0002829200238920748,0.06695345600019209,0.5357358799956273,33.59864566126674,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,none,statusquery,evaluate camera system status,camera system status evaluated,camera system status evaluated.,100.0,100.0,96.7741935483871,0.00027652099379338324,0.06691253301687539,0.40182078297948465,37.330075086648364,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,none,statusquery,check camera system status,camera system status retrieved,camera system status retrieved.,100.0,100.0,96.7741935483871,0.0003793110081460327,0.06685275898780674,0.40185480599757284,37.32691453761187,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,genre,play,play alternative music this monday,alternative music playing this monday.,alternative music will play this monday,90.9090909090909,79.7628,76.92307692307692,0.0002740400086622685,0.06689810898387805,0.5352127979858778,35.49989849177959,1.036211712,1.037124096,1.044938895,0.0
Llama-3.2-1B-4bit,shutters,toilet,statusquery,"keep toilet shutters as is ""this evening, 7 pm""",toilet shutters will remain unchanged this evening.,toilet shutters will remain unchanged this evening,100.0,100.0,98.0392156862745,0.00029933598125353456,0.06704211799660698,0.8113759809930343,35.741753119814085,1.036211712,1.03738624,1.044938895,100.0
Llama-3.2-1B-4bit,lights,basement,off,"switch off basement lights next wednesday, june 11",basement lights will be turned off next wednesday.,basement lights will be turned off next wednesday,100.0,100.0,98.0,0.0002914810029324144,0.06701018399326131,1.2775508500053547,22.69968353892015,1.036211712,1.037353472,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,addsong,"insert ""hey jude"" into the evening playlist at 6 pm",hey jude will be added to evening playlist at 6 pm.,"""hey jude"" will be added to the evening playlist at 6 pm",95.65217391304348,100.0,87.5,0.0002989539934787899,0.06702036899514496,1.2117738479864784,31.358986714511126,1.036211712,1.037419008,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,bathroom,up,bring up bathroom shutters,bathroom shutters brought up,bathroom shutters brought up,100.0,100.0,100.0,0.00027439100085757673,0.06689254599041305,0.6686449440021534,26.920116814555666,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,previous,go to previous song in 20 minutes,previous track will play in 20 minutes.,previous track will be played in 20 minutes,93.33333333333333,79.65294,86.04651162790698,0.0002844969858415425,0.06692077001207508,0.7364807919948362,33.94521659184736,1.036211712,1.0372224,1.044938895,0.0
Llama-3.2-1B-4bit,music,playback,resume,resume playback after 5 minutes,playback will resume after 5 minutes.,playback will resume after 5 minutes,100.0,100.0,97.2972972972973,0.0002777949848677963,0.06685824401210994,0.7355218690063339,28.551156512001903,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,dining room,statusquery,inspect dining room camera at 7 pm,dining room feed will be inspected at 7 pm.,dining room feed will be inspected at 7 pm,100.0,100.0,97.67441860465115,0.00028227802249602973,0.0668686100107152,0.8027892509999219,32.38708037958337,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,song,play,start song at 8 pm,song will start at 8 pm.,song will start at 8 pm,100.0,100.0,95.83333333333334,0.00027488599880598485,0.06685168101103045,0.6689298269920982,31.393427460737318,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,radio,play,play radio,radio playing,radio playing,100.0,100.0,100.0,0.0002634739794302732,0.06682295800419524,0.3350006980181206,35.82082088482964,1.036211712,1.03702528,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,check,confirm voice control in 30 minutes,voice control status will be retrieved in 30 minutes.,voice control status will be retrieved in 30 minutes,100.0,100.0,98.11320754716981,0.0002789839927572757,0.06685650700819679,0.8026609470252879,31.146401344990778,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,lights,basement,on,turn on all basement lights,all basement lights on,all basement lights on.,100.0,100.0,95.65217391304348,0.0002748609986156225,0.06693894398631528,0.46892953099450096,34.12026529032489,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,camera,bathroom,statusquery,analyze feed yesterday,feed analyzed for yesterday,feed analyzed yesterday.,85.71428571428571,100.0,81.4814814814815,0.0002763390075415373,0.06695181402028538,0.4015839740168303,32.371809736250015,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,enable,enable voice control for audio system,audio system voice control enabled,voice control for audio system enabled.,54.54545454545454,100.0,33.333333333333336,0.0003870850196108222,0.06687732599675655,0.5355827170133125,35.47537923918433,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,lights,none,off,turn off all house lights,all house lights turned off,all house lights turned off.,100.0,100.0,96.42857142857143,0.00027484100428409874,0.06694074801634997,0.7352618029981386,23.12101612062532,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,lights,dining room,statusquery,display dining room lights status,lights status retrieved,lights status retrieved.,100.0,100.0,95.83333333333334,0.000279792002402246,0.06692406701040454,0.4020520170161035,37.30860526785817,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,repeat,enable repeat in 25 minutes,repeat playback will be enabled in 25 minutes.,repeat playback will be enabled in 25 minutes,100.0,100.0,97.82608695652173,0.0003312670160084963,0.06687350300489925,0.8027351350174285,28.652040999177938,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,enable,start voice control for music today,voice control started today,voice control started today,100.0,100.0,100.0,0.0002760339993983507,0.06684020499233156,0.5356683770078234,33.60287964084374,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,lights,living room,off,turn off living room lighting,living room lighting turned off,living room lighting turned off.,100.0,100.0,96.875,0.0002734790032263845,0.06691848000627942,0.4684575470164418,36.28930755470002,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,lights,kitchen,on,illuminate the kitchen today,turning on the kitchen lights today.,turning on the kitchen lights today,100.0,100.0,97.22222222222221,0.00027314398903399706,0.06686090398579836,0.6692175700154621,29.885646904844272,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,volume,check,inspect volume for today,volume inspected for today.,volume inspected for today,100.0,100.0,96.2962962962963,0.00027167200460098684,0.0668898620060645,0.46857991500291973,34.145723040434426,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,none,statusquery,observe all camera feeds,all feeds observed,feeds observed.,80.0,100.0,72.22222222222221,0.0002744309895206243,0.06713981600478292,0.3351410860195756,38.78963380586727,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,backyard,on,launch camera at 8 am,camera will be launched at 8 am,360 degree camera will be launched at 8 am,87.50000000000001,100.0,73.80952380952381,0.0002756119938567281,0.06696528897737153,0.8025922960077878,29.903102882222434,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,library,statusquery,view library camera,library camera view active,library camera view active.,100.0,100.0,96.2962962962963,0.00027199400938116014,0.06693258497398347,0.33511106701917015,41.77719382570891,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,repeat,repeat current playlist,playlist repeat enabled.,playlist set to repeat,57.14285714285715,100.0,50.0,0.0002748369879554957,0.06691871999646537,0.4016486670006998,37.346071909094285,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,stop,stop music immediately,music stopped immediately.,music stopped immediately,100.0,100.0,96.15384615384616,0.00027355298516340554,0.06684863101691008,0.4017758769914508,34.845297594354825,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,skip,advance to the next song now,playback skipped to next song.,playback skipped to next song,100.0,100.0,96.66666666666667,0.00027753799804486334,0.06692108602146618,0.4687167530064471,40.536208441729535,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,disable,stop voice control,voice control stopped,voice control stopped.,100.0,100.0,95.45454545454545,0.0002728880208451301,0.06693744199583307,0.3350537799997255,38.79974134304842,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,living room,statusquery,display living room camera,living room camera retrieved,living room camera retrieved.,100.0,100.0,96.55172413793103,0.0002734680019784719,0.066920785990078,0.40192676699371077,37.32023152425356,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,living room,on,enable all living room lights,all living room lights enabled,all living room lights enabled.,100.0,100.0,96.7741935483871,0.00027571897953748703,0.06697271100711077,0.4687305680126883,36.268170160261064,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,lights,library,off,turn off library lights,library lights turned off,library lights turned off.,100.0,100.0,96.15384615384616,0.00027263601077720523,0.06691799199325033,0.4687296510091983,32.00138921807966,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,addsong,append song for tomorrow,song appended for tomorrow. ,song appended for tomorrow,100.0,100.0,92.85714285714286,0.0002730069973040372,0.06684945602319203,0.5353733139927499,29.885688325915837,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,dining room,statusquery,inspect camera now,camera inspected now.,camera inspected now.,100.0,100.0,100.0,0.0002685649960767478,0.06684024800779298,0.4015565520094242,32.37402038379616,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,attic,on,begin attic camera feed,feed begun,feed begun.,100.0,100.0,90.9090909090909,0.0002730870037339628,0.06698528199922293,0.26861823597573675,48.395820755722035,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,cancel,remove music schedule,schedule removed,schedule canceled.,50.0,100.0,61.111111111111114,0.00026913199690170586,0.06690234498819336,0.2683178349980153,44.7230799998396,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,cellar,on,light up all cellar,all cellar lit up,all cellar lit up.,100.0,100.0,94.44444444444444,0.0002698179741855711,0.0668858110147994,0.4020300149859395,37.31064706829068,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,shuffle,scramble playlist immediately,playlist scrambled immediately,playlist scrambled immediately.,100.0,100.0,96.7741935483871,0.00027205501100979745,0.06687936701928265,0.401615064998623,32.369303676505695,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,basement,down,close basement now,shutters closed now,basement closed now,66.66666666666666,100.0,63.1578947368421,0.0002738730108831078,0.06693766999524087,0.4019633810094092,34.82904329454898,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,living room,off,turn off living room lights,living room lights turned off,living room lights turned off.,100.0,100.0,96.66666666666667,0.0002765660174190998,0.06690350599819794,0.4685461549961474,36.282444789542204,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,toilet,down,shut drapes after 20 minutes,drapes will be shut after 20 minutes.,drapes will be shut after 20 minutes,100.0,100.0,97.2972972972973,0.0002770650025922805,0.06686806099605747,0.8024343689903617,29.908988108519406,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,kitchen,up,open kitchen shutters,kitchen shutters opened,shutters opened.,80.0,100.0,60.86956521739131,0.0002702340134419501,0.06686194500070997,0.5354628159839194,26.145606346679422,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,cellar,up,raise the shutters in the cellar,raising the shutters in the cellar now.,raising the shutters in the cellar now,100.0,100.0,97.43589743589743,0.0002793960156850517,0.06685491700773127,0.7359775530057959,32.60969020316167,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,camera,dining room,statusquery,review feed immediately,feed reviewed immediately,feed reviewed immediately.,100.0,100.0,96.15384615384616,0.000267683994024992,0.06690649501979351,0.3349020089954138,38.81732462279145,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,multisource,sync,align music sources at 6 pm,sources will be synchronized at 6 pm.,sources will be synchronized at 6 pm,100.0,100.0,97.2972972972973,0.0002773999876808375,0.06688148900866508,0.7357667009928264,31.259908839261602,1.036211712,1.037189632,1.044938895,100.0
